DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20041007,0.72758,0.73628,0.72511,0.73453,2726187.312
20041010,0.73583,0.73815,0.73176,0.73257,2727798.543
20041011,0.73265,0.73453,0.72627,0.73002,2769872.509
20041012,0.73018,0.73095,0.72111,0.7257,2748721.773
20041013,0.72605,0.73235,0.72225,0.72821,2749231.599
20041014,0.72817,0.73323,0.72649,0.73076,2754032.846
20041017,0.73005,0.73195,0.72451,0.72498,2735759.24
20041018,0.72499,0.7297,0.72174,0.72647,2735130.088
20041019,0.72662,0.73738,0.72545,0.73462,2722778.434
20041020,0.73452,0.74022,0.73307,0.73703,2731407.556
20041021,0.7367,0.74029,0.73548,0.73969,2721770.913
20041024,0.74085,0.7496,0.74047,0.74604,2747125.837
20041025,0.74625,0.75032,0.74337,0.74571,2741425.085
20041026,0.74613,0.75075,0.74244,0.74428,2756160.603
20041027,0.74455,0.75002,0.73661,0.74609,2744273.484
20041028,0.74637,0.74892,0.74295,0.74786,2755506.958
20041031,0.74828,0.7498,0.74352,0.74615,2729798.956
20041101,0.74593,0.74837,0.7431,0.74798,2742916.865
20041102,0.74791,0.75703,0.74391,0.75615,2735602.007
20041103,0.75596,0.759,0.75349,0.75687,2733784.016
20041104,0.75704,0.7633,0.75387,0.76237,2725450.586
20041107,0.76237,0.76359,0.75535,0.75735,2719610.004
20041108,0.75725,0.76187,0.7549,0.75949,2713416.949
20041109,0.75983,0.76415,0.75566,0.75894,2699376.057
20041110,0.75899,0.76552,0.75738,0.7645,2739517.611
20041111,0.76489,0.76993,0.76253,0.76886,2718098.631
20041114,0.76767,0.77375,0.7675,0.77265,2731480.627
20041115,0.77241,0.77425,0.76857,0.77205,2746870.622
20041116,0.77181,0.78415,0.77137,0.78205,2747243.092
20041117,0.78182,0.78435,0.77582,0.77743,2739074.78
20041118,0.77725,0.7861,0.77451,0.78297,2736163.376
20041121,0.78357,0.78513,0.78018,0.78206,2731951.93
20041122,0.78203,0.78768,0.77676,0.78532,2726758.642
20041123,0.78513,0.78925,0.78384,0.78623,2735430.914
20041124,0.78643,0.79335,0.78506,0.79125,2745175.086
20041125,0.79134,0.79465,0.78415,0.79025,2733239.103
20041128,0.78843,0.7902,0.78218,0.78282,2765261.886
20041129,0.78305,0.78345,0.76951,0.77246,2760762.199
20041130,0.77226,0.77903,0.76952,0.77632,2759393.721
20041201,0.7763,0.78315,0.77295,0.77369,2763542.059
20041202,0.77376,0.78183,0.77131,0.78126,2764988.522
20041205,0.78018,0.78225,0.77208,0.77276,2694408.989
20041206,0.77284,0.77995,0.77197,0.77342,2760172.444
20041207,0.77346,0.7756,0.7521,0.75697,2739243.092
20041208,0.75726,0.7617,0.74955,0.75411,2747093.473
20041209,0.75419,0.75565,0.74418,0.75057,2744596.742
20041212,0.74757,0.75985,0.74741,0.75855,2773990.663
20041213,0.75845,0.76175,0.75414,0.75661,2772607.93
20041214,0.75679,0.7651,0.75354,0.76286,2773123.357
20041215,0.76281,0.76675,0.75254,0.7561,2754833.106
20041216,0.75603,0.7652,0.75549,0.76197,2798286.134
20041219,0.76332,0.76528,0.76137,0.76245,2771762.062
20041220,0.76265,0.76835,0.76094,0.7646,2761696.078
20041221,0.76443,0.76815,0.76229,0.76279,2770721.246
20041222,0.76307,0.76735,0.76243,0.7669,2759399.65
20041223,0.76692,0.77112,0.76358,0.76872,2768299.996
