DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040905,1.20558,1.20783,1.20449,1.20608,1345201.5
20040906,1.20588,1.21109,1.20508,1.2104,1339956.2
20040907,1.21062,1.21914,1.20242,1.21805,1339799.6
20040908,1.21739,1.22113,1.21575,1.22103,1339291.3
20040909,1.22067,1.23069,1.21974,1.22572,1339641.1
20040912,1.2257,1.22865,1.22215,1.22565,1341951.3
20040913,1.22568,1.22938,1.22236,1.22492,1348349.6
20040914,1.22458,1.22593,1.21323,1.21472,1346556.1
20040915,1.2146,1.21971,1.21192,1.21787,1348253.5
20040916,1.21752,1.22215,1.21555,1.21846,1342198.3
20040919,1.21749,1.2184,1.21212,1.21747,1341010.6
20040920,1.21708,1.23459,1.21639,1.23325,1344799.3
20040921,1.23318,1.23357,1.22277,1.22637,1350706.4
20040922,1.22637,1.2332,1.22514,1.22683,1345579.7
20040923,1.22643,1.23595,1.22363,1.22723,1337596.9
20040926,1.22742,1.2314,1.22449,1.22895,1358476.7
20040927,1.2289,1.23462,1.22766,1.2324,1353124.5
20040928,1.23188,1.23381,1.22874,1.23274,1338865
20040929,1.23285,1.24427,1.23126,1.2432,1359791.7
20040930,1.2433,1.24374,1.23822,1.24135,1341735.4
20041003,1.23879,1.23992,1.22561,1.22841,1351304.4
20041004,1.22847,1.23281,1.22607,1.23078,1349988.3
20041005,1.23051,1.23219,1.22455,1.22835,1343175.3
20041006,1.22785,1.23125,1.22698,1.22834,1349686.7
20041007,1.22797,1.24317,1.22771,1.24062,1343339.2
20041010,1.24112,1.24209,1.23671,1.23835,1349410.6
20041011,1.23803,1.23897,1.2286,1.23224,1344799.8
20041012,1.23203,1.23549,1.22257,1.2346,1344470
20041013,1.23437,1.24178,1.23196,1.2382,1342954.9
20041014,1.2379,1.24987,1.23636,1.24655,1330180.4
20041017,1.24713,1.25328,1.24592,1.24892,1350251.3
20041018,1.2487,1.25249,1.24488,1.25089,1343086.2
20041019,1.25048,1.2627,1.24855,1.25872,1343476.4
20041020,1.25821,1.2648,1.2568,1.26132,1355210.1
20041021,1.26122,1.2685,1.25981,1.26812,1347748.7
20041024,1.26911,1.28276,1.26911,1.28032,1340310.7
20041025,1.28011,1.284,1.27244,1.27609,1342620.8
20041026,1.27599,1.28108,1.26923,1.27088,1334525.2
20041027,1.27054,1.27649,1.26405,1.27395,1340595.7
20041028,1.27395,1.27957,1.27079,1.27942,1327343.9
20041031,1.27997,1.28298,1.27164,1.2749,1345958.2
20041101,1.27494,1.27556,1.26634,1.27413,1333068.8
20041102,1.27407,1.28281,1.26575,1.28187,1345560.1
20041103,1.28187,1.28954,1.27898,1.28654,1341232.6
20041104,1.28688,1.29709,1.27545,1.29607,1326127.7
20041107,1.29681,1.29841,1.2904,1.29161,1338757.2
20041108,1.29153,1.29372,1.28842,1.28975,1338636.3
20041109,1.28972,1.30014,1.28496,1.28853,1312332.9
20041110,1.2888,1.29181,1.28577,1.29026,1337884.2
20041111,1.29047,1.2987,1.28741,1.29712,1336431.4
20041114,1.29703,1.29969,1.29154,1.29442,1344626.2
20041115,1.29457,1.29915,1.29163,1.29518,1337631.1
20041116,1.2954,1.30448,1.29487,1.30346,1348019.2
20041117,1.30315,1.30715,1.29398,1.2957,1330807.4
20041118,1.29591,1.3066,1.29372,1.30199,1336532.1
20041121,1.30357,1.30505,1.3012,1.30454,1333117
20041122,1.30466,1.3101,1.29758,1.30863,1341585.8
20041123,1.30854,1.31879,1.30778,1.31807,1340265.4
20041124,1.31854,1.32794,1.31602,1.32687,1331961.6
